1.0487,1.0306,4.4524,0.7750,2.0640,0.8206,1.2387,3.7825,1.6651,0.4503,3.3207,0.3056,0.5883,6.0855,0.6201,1.8498,1.1215,1.2418,0.7051,1.9524,0.4869,0.9211,3.1204,0.9879,2.8963,0.5751,0.7301,4.6598,0.2731,0.4242,0.2548,1.1775,0.7955,0.3328,1.8818,0.4341,1.0466,0.9397,0.3208,2.8102,0.4463,0.1864,1.7639,0.7590,0.3636
1.0045,1.0037,4.5138,0.7556,1.9767,0.7993,1.2067,3.4740,1.6791,0.4381,3.2290,0.2903,0.5761,5.6749,0.6099,1.7595,1.0049,1.2012,0.6866,1.9342,0.4554,0.9028,3.0891,0.9566,2.7573,0.5470,0.7195,4.5043,0.2611,0.4172,0.2485,1.1797,0.7964,0.3267,1.8841,0.4531,0.9979,0.9567,0.3408,2.7472,0.4567,0.1976,1.7516,0.7624,0.3631
1.0021,1.0009,4.5356,0.7333,1.8873,0.8447,1.1570,3.3836,1.6762,0.4279,3.0917,0.3053,0.5580,5.5427,0.6060,1.7472,1.0322,1.1426,0.6692,1.8785,0.4781,0.8726,2.9639,0.9487,2.7324,0.5520,0.6942,4.4761,0.2662,0.4051,0.2417,1.1457,0.8303,0.3152,1.8077,0.4632,0.9869,0.9587,0.3389,2.7299,0.4623,0.1978,1.7436,0.7609,0.3699
0.9788,0.9874,4.6574,0.7518,1.8804,0.8554,1.1830,3.2002,1.7002,0.4350,3.1122,0.3001,0.5681,5.2966,0.5966,1.8039,0.9728,1.1361,0.6746,1.9297,0.4614,0.8810,3.0363,0.9171,2.7975,0.5577,0.7045,4.6300,0.2678,0.4076,0.2397,1.1808,0.8072,0.3131,1.8580,0.4743,0.9941,0.9756,0.3643,2.8332,0.4685,0.2108,1.8430,0.7556,0.3677
1.0301,1.0226,5.1917,0.7998,1.7769,0.9543,1.2386,2.8683,1.9411,0.4645,2.9378,0.3108,0.6091,4.7422,0.6321,1.8858,0.8717,1.0984,0.6809,1.9385,0.4589,0.8929,3.0020,0.9334,2.7645,0.5518,0.7248,4.5705,0.2714,0.4209,0.2168,1.1466,0.8498,0.2844,1.7756,0.5264,0.8803,1.0218,0.4088,2.7034,0.5025,0.2374,1.8308,0.7616,0.3750
1.0407,1.0273,4.5486,0.7681,1.9406,0.8135,1.2001,3.2292,1.6908,0.4530,3.1323,0.2966,0.5946,5.2121,0.6164,1.8401,0.9322,1.1644,0.7014,1.9194,0.4651,0.9206,2.9992,0.9667,2.8491,0.5364,0.7135,4.5986,0.2658,0.4208,0.2489,1.1576,0.8303,0.3267,1.8088,0.4990,1.0110,0.9575,0.3683,2.7734,0.4744,0.2172,1.7682,0.7742,0.3775
0.9982,0.9991,3.3223,0.6656,2.8374,0.4769,1.0891,8.4707,1.1504,0.4003,4.3638,0.2206,0.5252,13.0276,0.5320,1.6687,1.8702,1.5110,0.7454,1.9059,0.4103,0.9778,3.1184,0.9897,3.1068,0.4477,0.6599,4.7781,0.2159,0.3969,0.3450,1.2404,0.6550,0.4527,2.0295,0.2194,1.4382,0.7146,0.1463,3.1097,0.3446,0.0880,1.6716,0.7890,0.3676
1.1330,1.0806,4.2073,0.7252,1.9006,0.7789,1.1418,3.3252,1.5936,0.4494,2.9554,0.3111,0.5965,5.1705,0.6365,1.7537,0.9572,1.1194,0.7128,1.7884,0.5173,0.9460,2.8161,1.0584,2.7815,0.5213,0.6774,4.3251,0.2723,0.4198,0.2634,1.0643,0.9455,0.3496,1.6759,0.5405,1.0280,0.9529,0.3459,2.5740,0.4978,0.2144,1.5478,0.8225,0.3936
0.9930,0.9962,4.4456,0.7540,1.9914,0.8375,1.1742,3.2328,1.6724,0.4372,3.2550,0.3067,0.5699,5.2840,0.6126,1.7978,0.9954,1.2245,0.6911,1.9485,0.4834,0.9009,3.0343,0.9653,2.8423,0.5716,0.7330,4.6458,0.2774,0.4250,0.2541,1.1966,0.7883,0.3313,1.8634,0.4856,1.0450,0.9322,0.3687,2.8531,0.4524,0.2138,1.8106,0.7558,0.3723
1.0095,1.0050,3.1510,0.6310,2.8335,0.4170,1.0084,7.8878,1.0608,0.3899,4.2895,0.2013,0.5102,11.9411,0.5122,1.6380,1.5803,1.4441,0.7500,1.8377,0.3890,0.9815,2.9367,0.9897,3.1510,0.3886,0.6187,4.7701,0.1966,0.3823,0.3603,1.2078,0.6853,0.4716,1.9302,0.2462,1.5138,0.6846,0.1539,3.1353,0.3464,0.0951,1.6226,0.8086,0.3866
1.0047,1.0036,4.3044,0.7445,1.9922,0.8478,1.1431,3.0719,1.6463,0.4384,3.2226,0.3198,0.5718,4.9692,0.6209,1.8012,0.9788,1.2325,0.7017,1.9277,0.5124,0.9152,2.9596,0.9949,2.8830,0.5830,0.7373,4.6637,0.2916,0.4341,0.2637,1.1874,0.8072,0.3439,1.8230,0.5235,1.0835,0.9184,0.3879,2.8726,0.4594,0.2284,1.7928,0.7680,0.3835
1.0087,1.0066,4.9313,0.7723,1.8456,0.9052,1.2270,3.2775,1.8375,0.4444,3.0592,0.3063,0.5824,5.4328,0.6217,1.7932,0.9972,1.1399,0.6691,1.9275,0.4621,0.8770,3.0623,0.9380,2.6999,0.5621,0.7182,4.4754,0.2668,0.4132,0.2249,1.1552,0.8229,0.2948,1.8354,0.4634,0.9075,1.0010,0.3548,2.6823,0.4752,0.2041,1.7777,0.7542,0.3622
1.0189,1.0123,4.3803,0.7346,1.9319,0.7874,1.1503,3.2710,1.6164,0.4341,3.1248,0.2943,0.5682,5.2907,0.6042,1.7664,0.9511,1.1531,0.6881,1.8832,0.4695,0.9005,2.9491,0.9639,2.7997,0.5301,0.6950,4.5284,0.2618,0.4107,0.2541,1.1502,0.8359,0.3325,1.8012,0.4937,1.0338,0.9438,0.3560,2.7658,0.4661,0.2104,1.7337,0.7734,0.3774
1.1090,1.0689,4.6017,0.7917,1.9905,0.8683,1.2561,3.4595,1.7882,0.4673,3.1647,0.3207,0.6151,5.5002,0.6604,1.8413,1.0379,1.2298,0.7140,1.9231,0.5084,0.9399,3.0511,1.0469,2.8133,0.5758,0.7473,4.4728,0.2820,0.4412,0.2467,1.1316,0.8513,0.3247,1.7953,0.4898,0.9720,0.9641,0.3496,2.6318,0.4722,0.2064,1.6603,0.7770,0.3721
1.0398,1.0223,3.6737,0.6803,2.2329,0.6729,1.0661,4.0500,1.3657,0.4143,3.4719,0.2912,0.5413,6.2974,0.5909,1.6915,1.1535,1.2906,0.7181,1.8333,0.5132,0.9381,2.8729,1.0416,2.9316,0.5262,0.6815,4.5583,0.2672,0.4151,0.3039,1.1533,0.8071,0.3970,1.8073,0.4449,1.2408,0.8275,0.2911,2.8675,0.4201,0.1773,1.6268,0.7956,0.3886
1.0042,1.0046,4.3443,0.7157,1.8398,0.8379,1.0845,2.8224,1.6316,0.4310,2.9773,0.3136,0.5634,4.5675,0.6106,1.7574,0.8810,1.1182,0.6861,1.8440,0.4990,0.8970,2.7941,0.9717,2.7979,0.5389,0.6926,4.5278,0.2800,0.4170,0.2556,1.1343,0.8690,0.3341,1.7187,0.5665,1.0422,0.9385,0.4037,2.7851,0.4876,0.2431,1.7500,0.7872,0.3974
1.0805,1.0519,4.6422,0.7746,1.9056,0.8752,1.2188,3.1809,1.7955,0.4590,3.0568,0.3181,0.6057,5.1025,0.6526,1.8002,0.9619,1.1823,0.7014,1.8984,0.4992,0.9255,2.9870,1.0242,2.7504,0.5631,0.7342,4.4120,0.2799,0.4351,0.2424,1.1250,0.8663,0.3198,1.7702,0.5190,0.9504,0.9772,0.3721,2.6147,0.4857,0.2205,1.6661,0.7820,0.3767
1.0358,1.0233,4.3294,0.7418,1.9965,0.7335,1.1664,3.5100,1.5775,0.4395,3.2041,0.2782,0.5758,5.6331,0.5984,1.7881,0.9544,1.1675,0.6982,1.8914,0.4475,0.9148,2.9740,0.9623,2.8407,0.5039,0.6892,4.5590,0.2487,0.4083,0.2588,1.1517,0.8242,0.3391,1.8109,0.4688,1.0530,0.9282,0.3358,2.7761,0.4582,0.1989,1.7263,0.7762,0.3768
1.1032,1.0652,4.4831,0.7764,1.9959,0.7786,1.2387,3.5930,1.6830,0.4629,3.1611,0.2930,0.6119,5.6906,0.6334,1.8315,0.9883,1.1867,0.7155,1.9009,0.4691,0.9459,3.0327,1.0140,2.8313,0.5267,0.7136,4.4843,0.2602,0.4254,0.2528,1.1267,0.8544,0.3342,1.7975,0.4746,1.0003,0.9594,0.3340,2.6579,0.4739,0.1991,1.6603,0.7881,0.3737
1.0161,1.0101,4.4814,0.7836,2.1276,0.8482,1.2667,3.8767,1.7144,0.4462,3.4616,0.3110,0.5835,6.3072,0.6287,1.8081,1.1937,1.3243,0.7003,2.0010,0.4911,0.9159,3.2347,0.9927,2.8381,0.6122,0.7655,4.6174,0.2820,0.4359,0.2543,1.2176,0.7496,0.3325,1.9683,0.4114,1.0304,0.9345,0.3173,2.8097,0.4305,0.1807,1.7794,0.7447,0.3522
1.0249,1.0165,4.4862,0.7568,1.9695,0.8679,1.1882,3.2302,1.7456,0.4426,3.1945,0.3190,0.5819,5.2394,0.6415,1.7474,1.0137,1.2430,0.6933,1.9226,0.5038,0.9114,3.0186,1.0131,2.7368,0.5840,0.7481,4.4391,0.2860,0.4375,0.2507,1.1661,0.8151,0.3295,1.8309,0.4970,0.9895,0.9450,0.3670,2.6924,0.4628,0.2146,1.7048,0.7689,0.3725
0.9526,0.9707,4.3359,0.7350,2.0680,0.7360,1.1722,3.7397,1.5646,0.4203,3.4110,0.2718,0.5479,6.1683,0.5778,1.7388,1.0471,1.2309,0.6784,1.9567,0.4305,0.8842,3.1205,0.9151,2.8063,0.5297,0.7061,4.6288,0.2476,0.4038,0.2581,1.2221,0.7435,0.3364,1.9489,0.4111,1.0676,0.9148,0.3172,2.8909,0.4276,0.1814,1.8253,0.7454,0.3586
0.9950,0.9974,4.0540,0.7064,2.0696,0.7398,1.0991,3.4102,1.5329,0.4186,3.3246,0.2924,0.5473,5.4781,0.6058,1.6750,0.9997,1.2571,0.6932,1.8792,0.4831,0.9064,2.9241,1.0009,2.7740,0.5336,0.7106,4.4561,0.2657,0.4210,0.2747,1.1729,0.7962,0.3591,1.8251,0.4832,1.0992,0.8795,0.3430,2.7812,0.4379,0.2033,1.6835,0.7748,0.3808
1.0320,1.0219,5.2145,0.7922,1.7596,1.0270,1.2467,2.9306,1.9942,0.4563,2.9206,0.3341,0.5977,4.8644,0.6487,1.8362,0.9581,1.1169,0.6693,1.9289,0.4949,0.8767,3.0355,0.9610,2.6935,0.5979,0.7377,4.4708,0.2866,0.4249,0.2130,1.1372,0.8604,0.2791,1.7896,0.5166,0.8574,1.0393,0.3965,2.6358,0.4983,0.2284,1.7793,0.7544,0.3660
1.0467,1.0309,4.6979,0.7905,1.9708,0.8556,1.2753,3.4396,1.7958,0.4587,3.1982,0.3047,0.6077,5.5817,0.6395,1.8028,1.0166,1.2226,0.7005,1.9592,0.4725,0.9281,3.1608,0.9917,2.7533,0.5756,0.7489,4.4679,0.2743,0.4346,0.2420,1.1711,0.8112,0.3206,1.8893,0.4648,0.9510,0.9883,0.3510,2.6707,0.4709,0.2037,1.7222,0.7687,0.3597
0.9958,0.9976,4.4274,0.7941,2.3091,0.6393,1.3490,6.3354,1.5348,0.4440,3.7707,0.2352,0.5817,10.3456,0.5648,1.8566,1.4938,1.3072,0.7033,2.0544,0.3720,0.9215,3.4898,0.8931,2.9414,0.5039,0.7122,4.8032,0.2173,0.3982,0.2594,1.2611,0.6832,0.3399,2.1422,0.2490,1.0849,0.9255,0.1986,2.9483,0.3991,0.1110,1.8645,0.7325,0.3291
0.9670,0.9830,3.1430,0.6491,3.1330,0.5191,1.0695,9.8490,1.1463,0.3889,4.7729,0.2473,0.5079,15.0043,0.5462,1.5979,2.4782,1.7407,0.7489,1.9040,0.4685,0.9779,3.1373,1.0345,3.0767,0.5182,0.6944,4.6872,0.2461,0.4161,0.3630,1.2714,0.5943,0.4740,2.0950,0.1890,1.4913,0.6573,0.1269,3.1301,0.3121,0.0760,1.6524,0.7825,0.3637
1.0951,1.0596,4.2208,0.7368,1.8964,0.7972,1.0953,2.7698,1.6225,0.4563,2.9667,0.3131,0.5982,4.3329,0.6372,1.8237,0.8183,1.1404,0.7226,1.8254,0.5124,0.9474,2.7136,1.0430,2.8883,0.5125,0.7017,4.5183,0.2799,0.4346,0.2678,1.1012,0.9145,0.3511,1.6371,0.6262,1.0705,0.9147,0.4213,2.7258,0.4996,0.2609,1.6653,0.8119,0.4166
1.0050,1.0036,4.2873,0.7628,2.1241,0.7800,1.2154,3.6155,1.6074,0.4422,3.4339,0.2952,0.5802,5.8450,0.6083,1.8040,1.0634,1.2874,0.7091,1.9777,0.4740,0.9305,3.1511,0.9769,2.8931,0.5733,0.7415,4.6771,0.2737,0.4298,0.2674,1.2190,0.7588,0.3509,1.9422,0.4458,1.0909,0.9176,0.3384,2.8828,0.4381,0.1961,1.7950,0.7606,0.3638
1.0609,1.0369,4.0165,0.6925,1.8881,0.8241,1.0407,2.8025,1.5751,0.4289,2.9671,0.3343,0.5620,4.4041,0.6390,1.7023,0.9036,1.1635,0.7043,1.7868,0.5616,0.9227,2.6850,1.0733,2.7949,0.5509,0.7007,4.3921,0.2975,0.4340,0.2755,1.0966,0.9225,0.3610,1.6478,0.6215,1.0935,0.9049,0.4057,2.6956,0.4887,0.2513,1.6047,0.8115,0.4122
1.0085,1.0104,5.0518,0.7973,1.8252,0.6192,1.2843,3.3943,1.6853,0.4632,2.9924,0.2030,0.6125,5.5649,0.5526,1.8870,0.6820,0.9983,0.6816,1.9234,0.2982,0.9011,3.0981,0.8116,2.7765,0.3797,0.6417,4.5520,0.1811,0.3728,0.2212,1.1611,0.8130,0.2924,1.8703,0.4372,0.9011,1.0353,0.3456,2.7480,0.4937,0.2008,1.8711,0.7681,0.3607
0.9990,0.9991,3.4941,0.7034,2.8549,0.5500,1.1870,8.9701,1.2669,0.4130,4.4397,0.2446,0.5453,13.9497,0.5634,1.6749,2.1958,1.6097,0.7437,1.9696,0.4403,0.9819,3.3235,1.0142,3.0157,0.5232,0.7141,4.6898,0.2404,0.4193,0.3310,1.2676,0.6301,0.4370,2.1390,0.2005,1.3422,0.7486,0.1412,3.0183,0.3439,0.0829,1.6765,0.7753,0.3480
0.9640,0.9787,4.2934,0.7222,1.9745,0.7414,1.1208,3.2722,1.5429,0.4223,3.2325,0.2767,0.5497,5.3570,0.5758,1.7610,0.9251,1.1616,0.6820,1.9096,0.4402,0.8878,2.9635,0.9160,2.8441,0.5118,0.6862,4.6562,0.2510,0.4012,0.2600,1.1919,0.7885,0.3385,1.8496,0.4758,1.0845,0.9168,0.3565,2.9061,0.4496,0.2084,1.8267,0.7611,0.3767
1.0298,1.0178,3.7741,0.7102,2.3267,0.6162,1.1288,4.5109,1.3530,0.4250,3.6446,0.2603,0.5559,7.0660,0.5716,1.7622,1.1537,1.3066,0.7264,1.9012,0.4501,0.9501,3.0220,0.9884,3.0116,0.4934,0.6816,4.7175,0.2430,0.4079,0.3015,1.1925,0.7564,0.3943,1.8956,0.3902,1.2500,0.8292,0.2691,2.9591,0.4083,0.1610,1.7112,0.7828,0.3765
0.9650,0.9815,3.1966,0.6412,2.9943,0.4509,1.0615,9.7787,1.1130,0.3860,4.6048,0.2129,0.5091,15.0383,0.5255,1.5804,2.1211,1.6033,0.7436,1.8997,0.4033,0.9808,3.1450,0.9954,3.0448,0.4436,0.6614,4.6825,0.2128,0.3981,0.3577,1.2586,0.6209,0.4719,2.0836,0.1901,1.4648,0.6830,0.1263,3.1023,0.3276,0.0760,1.6378,0.7940,0.3636
0.9484,0.9649,6.0032,0.8355,1.7492,0.9785,1.3503,3.1707,2.1400,0.4529,3.0513,0.2744,0.5911,5.5310,0.6000,1.8665,0.9016,1.0877,0.6383,2.0544,0.3801,0.8331,3.3201,0.8313,2.6308,0.5412,0.7323,4.5892,0.2369,0.3969,0.1855,1.2205,0.7643,0.2421,1.9725,0.4216,0.7645,1.0881,0.3714,2.7265,0.4763,0.2013,1.9680,0.7074,0.3354
1.0104,1.0068,3.8205,0.6854,2.1061,0.6637,1.0669,3.4822,1.4087,0.4155,3.3241,0.2760,0.5456,5.4960,0.5859,1.6730,0.9548,1.2257,0.7076,1.8421,0.4718,0.9291,2.8675,1.0013,2.8489,0.4981,0.6792,4.4965,0.2548,0.4118,0.2923,1.1593,0.8170,0.3838,1.8046,0.4941,1.1769,0.8626,0.3352,2.8297,0.4412,0.2032,1.6557,0.7961,0.3895
1.0553,1.0338,4.1137,0.7135,1.9604,0.7776,1.1029,3.1633,1.5680,0.4332,3.1009,0.3091,0.5690,5.0036,0.6233,1.7240,0.9459,1.1820,0.7036,1.8332,0.5126,0.9242,2.8337,1.0336,2.8003,0.5357,0.6988,4.4295,0.2764,0.4242,0.2706,1.1210,0.8744,0.3554,1.7329,0.5419,1.0768,0.9138,0.3664,2.7087,0.4714,0.2224,1.6336,0.7975,0.3928
1.2129,1.1160,3.6551,0.7272,2.3306,0.7238,1.1463,4.1031,1.4768,0.4567,3.4689,0.3289,0.6043,6.1070,0.6711,1.7496,1.2093,1.4015,0.7701,1.8252,0.6028,1.0190,2.8771,1.2299,2.9504,0.5697,0.7374,4.3913,0.3003,0.4631,0.3136,1.0988,0.8775,0.4149,1.7320,0.4985,1.2014,0.8294,0.2989,2.6436,0.4372,0.1877,1.4426,0.8309,0.3984
1.0625,1.0390,4.3021,0.7724,2.1595,0.7296,1.2476,4.1213,1.5988,0.4521,3.4375,0.2805,0.5950,6.5605,0.6146,1.8161,1.1125,1.2775,0.7176,1.9516,0.4553,0.9445,3.1521,0.9977,2.8827,0.5345,0.7253,4.5888,0.2550,0.4245,0.2655,1.1800,0.7810,0.3495,1.9059,0.4092,1.0666,0.9170,0.2975,2.7745,0.4374,0.1741,1.7093,0.7704,0.3624
0.7641,0.8592,3.6299,0.6199,2.2327,0.7072,0.9527,2.9978,1.3577,0.3497,3.7862,0.2838,0.4520,5.0836,0.5450,1.4669,0.9904,1.4162,0.6562,1.9724,0.4736,0.8481,3.0313,0.9094,2.7523,0.5906,0.7378,4.6673,0.2802,0.4162,0.3065,1.3538,0.6421,0.3962,2.0806,0.4782,1.2858,0.8006,0.3880,3.2034,0.3799,0.2189,1.9198,0.7292,0.3671
1.0089,1.0051,3.6523,0.6783,2.2959,0.6461,1.0611,3.9303,1.3726,0.4090,3.5960,0.2785,0.5351,6.1558,0.5916,1.6391,1.0890,1.3514,0.7160,1.8595,0.4893,0.9366,2.9091,1.0394,2.8690,0.5147,0.6988,4.4936,0.2595,0.4214,0.3070,1.1813,0.7691,0.4016,1.8480,0.4493,1.2303,0.8090,0.3021,2.8546,0.4079,0.1822,1.6247,0.7889,0.3855
1.0087,1.0054,4.6075,0.7967,2.1316,0.8303,1.2998,4.0858,1.7309,0.4483,3.4935,0.2969,0.5857,6.6963,0.6190,1.8284,1.2067,1.3124,0.6957,2.0260,0.4622,0.9088,3.3055,0.9637,2.8371,0.5956,0.7611,4.6498,0.2684,0.4283,0.2475,1.2295,0.7343,0.3233,2.0060,0.3831,1.0092,0.9462,0.3026,2.8218,0.4264,0.1703,1.8127,0.7352,0.3449
1.0383,1.0221,3.8097,0.7037,2.2201,0.7120,1.1165,3.8257,1.4661,0.4223,3.4786,0.2993,0.5548,5.9946,0.6164,1.6704,1.1203,1.3387,0.7173,1.8728,0.5164,0.9423,2.9713,1.0634,2.8372,0.5553,0.7207,4.4457,0.2759,0.4325,0.2950,1.1693,0.7943,0.3876,1.8552,0.4610,1.1669,0.8542,0.3124,2.7757,0.4244,0.1875,1.6089,0.7884,0.3783
1.0424,1.0255,3.9993,0.7236,2.1380,0.7178,1.1423,3.6845,1.5045,0.4327,3.3770,0.2907,0.5686,5.8197,0.6094,1.7349,1.0445,1.2704,0.7151,1.8887,0.4883,0.9396,2.9815,1.0235,2.8670,0.5351,0.7105,4.5285,0.2664,0.4249,0.2824,1.1659,0.8057,0.3711,1.8406,0.4675,1.1323,0.8829,0.3245,2.7956,0.4395,0.1941,1.6644,0.7858,0.3788
1.0632,1.0395,4.3676,0.7763,2.1314,0.7580,1.2580,3.9971,1.6506,0.4531,3.4023,0.2880,0.5979,6.3805,0.6271,1.7925,1.1074,1.2858,0.7141,1.9530,0.4642,0.9423,3.1649,1.0108,2.8250,0.5493,0.7381,4.5096,0.2610,0.4308,0.2610,1.1769,0.7861,0.3444,1.9073,0.4192,1.0325,0.9302,0.3061,2.7176,0.4421,0.1787,1.6860,0.7702,0.3602
0.9508,0.9697,4.5087,0.7506,1.9763,0.8092,1.1503,3.1889,1.6227,0.4299,3.2796,0.2888,0.5543,5.2918,0.5791,1.8513,0.9498,1.1803,0.6798,1.9695,0.4478,0.8765,3.0184,0.8979,2.9274,0.5418,0.7088,4.8578,0.2611,0.4060,0.2502,1.2239,0.7607,0.3226,1.8758,0.4714,1.0774,0.9204,0.3722,3.0189,0.4435,0.2132,1.9472,0.7385,0.3737
1.0211,1.0134,4.2736,0.7425,2.0362,0.7530,1.1726,3.5327,1.5726,0.4369,3.2759,0.2873,0.5720,5.6834,0.5999,1.7867,1.0015,1.2054,0.7003,1.9148,0.4640,0.9169,3.0238,0.9689,2.8640,0.5328,0.7046,4.6077,0.2599,0.4146,0.2636,1.1745,0.8038,0.3452,1.8547,0.4633,1.0782,0.9230,0.3369,2.8262,0.4503,0.1982,1.7499,0.7704,0.3726
1.0347,1.0225,4.3485,0.7321,1.8895,0.8181,1.1339,3.0211,1.6406,0.4397,3.0332,0.3088,0.5785,4.8496,0.6192,1.7636,0.9124,1.1444,0.6963,1.8609,0.4948,0.9160,2.8820,0.9922,2.7924,0.5422,0.7021,4.4825,0.2767,0.4217,0.2570,1.1338,0.8671,0.3382,1.7559,0.5423,1.0308,0.9502,0.3837,2.7310,0.4848,0.2305,1.7044,0.7902,0.3878
0.9887,0.9930,4.6949,0.7692,1.9634,0.8242,1.2317,3.4713,1.7471,0.4380,3.2485,0.2884,0.5736,5.7435,0.6114,1.7631,1.0083,1.2088,0.6763,1.9652,0.4434,0.8857,3.1470,0.9399,2.7224,0.5525,0.7313,4.5044,0.2573,0.4164,0.2383,1.1962,0.7776,0.3121,1.9155,0.4398,0.9594,0.9688,0.3422,2.7417,0.4511,0.1948,1.7833,0.7457,0.3556
1.0402,1.0257,4.4606,0.7581,1.9715,0.8545,1.1817,3.2717,1.7013,0.4454,3.1799,0.3169,0.5816,5.2770,0.6310,1.8070,1.0108,1.2128,0.6976,1.9154,0.5034,0.9111,2.9855,1.0023,2.8304,0.5719,0.7305,4.5653,0.2815,0.4292,0.2523,1.1578,0.8264,0.3294,1.8046,0.4980,1.0235,0.9389,0.3630,2.7595,0.4621,0.2132,1.7372,0.7672,0.3769
0.9985,0.9992,4.3712,0.7391,1.9873,0.7267,1.1722,3.7107,1.5212,0.4312,3.2333,0.2703,0.5603,6.0371,0.5657,1.8354,1.0036,1.1252,0.6864,1.9142,0.4299,0.8920,3.0358,0.8999,2.9217,0.5047,0.6662,4.7535,0.2413,0.3886,0.2555,1.1775,0.7998,0.3320,1.8674,0.4283,1.0875,0.9389,0.3171,2.9240,0.4488,0.1850,1.8382,0.7581,0.3679
1.1022,1.0695,5.2628,0.8454,1.9162,0.8666,1.3929,3.7997,1.9387,0.4847,3.1136,0.2862,0.6410,6.1741,0.6402,1.9339,1.0167,1.1470,0.7012,1.9871,0.4266,0.9273,3.2741,0.9543,2.7976,0.5391,0.7320,4.5458,0.2481,0.4197,0.2165,1.1434,0.8321,0.2863,1.8840,0.4196,0.8638,1.0515,0.3218,2.6157,0.4839,0.1845,1.7547,0.7583,0.3480
1.0230,1.0148,4.2725,0.7172,1.9418,0.7771,1.1233,3.4405,1.5684,0.4276,3.1241,0.2970,0.5592,5.5354,0.5994,1.7441,1.0068,1.1469,0.6857,1.8504,0.4801,0.8968,2.8983,0.9690,2.7971,0.5272,0.6793,4.5002,0.2624,0.4050,0.2582,1.1333,0.8449,0.3377,1.7751,0.4768,1.0533,0.9277,0.3343,2.7562,0.4618,0.1993,1.7049,0.7797,0.3807
1.1388,1.0760,3.5854,0.6798,2.1608,0.6598,1.0528,3.7704,1.3396,0.4307,3.2592,0.2986,0.5662,5.6869,0.6064,1.7374,1.0465,1.2178,0.7431,1.7692,0.5454,0.9770,2.7402,1.1074,2.9980,0.5042,0.6610,4.5219,0.2712,0.4188,0.3126,1.0902,0.9094,0.4110,1.6885,0.5212,1.2612,0.8408,0.3111,2.7864,0.4521,0.1971,1.5256,0.8329,0.4090
1.0080,1.0039,3.2653,0.6704,3.0144,0.5020,1.0873,10.6759,1.1431,0.4027,4.6039,0.2357,0.5243,16.3049,0.5367,1.7112,2.5065,1.6118,0.7555,1.9209,0.4440,0.9837,3.1155,1.0112,3.2104,0.4789,0.6725,4.9032,0.2309,0.4039,0.3534,1.2529,0.6274,0.4601,2.0321,0.1771,1.5016,0.6767,0.1178,3.1981,0.3263,0.0708,1.6976,0.7821,0.3703
0.9662,0.9794,4.4860,0.7426,1.9310,0.8432,1.1464,3.0695,1.6673,0.4303,3.1866,0.3038,0.5599,5.0655,0.6008,1.7865,0.9521,1.1844,0.6803,1.9375,0.4738,0.8852,2.9912,0.9370,2.8245,0.5622,0.7201,4.6613,0.2746,0.4173,0.2503,1.1987,0.7911,0.3257,1.8506,0.4977,1.0391,0.9387,0.3825,2.8838,0.4584,0.2216,1.8490,0.7540,0.3753
1.0075,1.0065,3.8366,0.7001,2.1650,0.6782,1.0647,3.3950,1.4190,0.4226,3.4176,0.2809,0.5503,5.3592,0.5876,1.7424,0.9474,1.2640,0.7175,1.8762,0.4773,0.9343,2.8533,0.9986,2.9580,0.5044,0.6939,4.6694,0.2607,0.4189,0.2952,1.1809,0.7900,0.3844,1.7959,0.5038,1.2171,0.8349,0.3501,2.9390,0.4315,0.2113,1.7294,0.7861,0.3969
1.0162,1.0098,4.1977,0.7130,1.9820,0.7847,1.1351,3.7162,1.5407,0.4237,3.1862,0.3035,0.5551,5.9740,0.5958,1.7321,1.1168,1.1695,0.6862,1.8563,0.4946,0.8991,2.9553,0.9711,2.8053,0.5525,0.6813,4.5097,0.2702,0.4049,0.2628,1.1435,0.8304,0.3443,1.8205,0.4429,1.0743,0.9275,0.3107,2.7780,0.4536,0.1846,1.7044,0.7786,0.3732
0.9251,0.9583,3.3634,0.6736,3.0324,0.5311,1.1022,10.4193,1.1641,0.3898,4.7714,0.2381,0.5039,16.3946,0.5218,1.6995,2.5887,1.6514,0.7309,1.9872,0.4310,0.9448,3.2517,0.9446,3.1866,0.5134,0.6878,5.0141,0.2347,0.3980,0.3419,1.3180,0.5720,0.4420,2.1566,0.1665,1.4908,0.6815,0.1212,3.3254,0.3116,0.0701,1.8370,0.7481,0.3537
1.0328,1.0185,3.5876,0.6852,2.3465,0.6089,1.0693,3.9591,1.3258,0.4171,3.6342,0.2678,0.5464,6.1319,0.5830,1.6907,1.0408,1.3430,0.7334,1.8660,0.4774,0.9608,2.9121,1.0395,2.9728,0.4943,0.6896,4.6044,0.2526,0.4198,0.3166,1.1828,0.7740,0.4148,1.8460,0.4587,1.2834,0.8013,0.3043,2.9187,0.4095,0.1852,1.6370,0.7975,0.3900
0.8591,0.9177,3.6260,0.6536,2.3029,0.7077,0.9905,3.1914,1.3707,0.3777,3.7710,0.2933,0.4860,5.2257,0.5681,1.5953,1.0199,1.4255,0.6886,1.9512,0.5005,0.8860,2.9569,0.9694,2.9083,0.5771,0.7376,4.7623,0.2832,0.4262,0.3110,1.2984,0.6801,0.4001,1.9677,0.4907,1.3134,0.7841,0.3734,3.1692,0.3847,0.2158,1.8570,0.7436,0.3813
